# BEAST v1.8.2, r6687
# Generated Sun Oct 02 13:47:08 PDT 2016 [seed=1475441227216]
state	posterior	prior	likelihood	treeModel.rootHeight	birthDeath.meanGrowthRate	birthDeath.relativeDeathRate	ac	ag	at	cg	gt	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	treeLikelihood	speciation
0	-929860.7075716215	-882874.8135936841	-46985.89397793739	375.5398671397495	630.0	0.5	1.0	1.0	1.0	1.0	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.5	1.0	-46985.89397793739	-882847.0891157623
15000	-24781.06204189854	-4.690569941130377	-24776.371471957413	2.546014826558146	2.087720934702045	0.4991125901834937	0.829846883677758	1.6610271884431114	0.5155620994156783	0.6136705497712368	0.3505432378508117	0.2746113238692264	0.25293786029952386	0.22139221007605567	0.25105860575519406	1.1554430945410306	1.0	-24776.371471957413	22.424571319614955
30000	-23140.889983428868	-3.8770775643539963	-23137.012905864514	2.762944327962772	0.9240433895495144	0.8429947070075897	0.6190423118961009	1.1857076897298755	0.3729808791046579	0.44149047494558813	0.21535891411238722	0.2948050457403949	0.2465659851183635	0.22480491736400676	0.23382405177723484	1.093148006179758	1.0	-23137.012905864514	21.341776834590963
45000	-23127.624280224878	2.404864410224647	-23130.029144635104	2.4682303981565585	1.4237353430195272	0.8096589374291134	0.5679507003806917	1.0833278813538418	0.34680707455339166	0.41600395525342554	0.21478883780675095	0.3126617537579167	0.22857916809998352	0.23491933097438816	0.22383974716771152	1.1802024381002403	1.0	-23130.029144635104	27.48663014680065
60000	-23131.693356000138	-2.104527986411572	-23129.588828013726	2.5326244758388152	1.3679527232061042	0.7909718366742816	0.5100804673583392	0.9503939837905252	0.3727282102173191	0.4086955298659962	0.18493892721349503	0.3096013657318202	0.23874405963441048	0.24192252235744882	0.2097320522763204	1.269704160460918	1.0	-23129.588828013726	22.825710864919106
75000	-23129.710756679484	0.21662106188516717	-23129.92737774137	2.4367407290779823	1.5891112112541257	0.7753047584263878	0.5093841101866415	0.8751038389611991	0.29714442912740086	0.42344873118023574	0.19786575160883615	0.3320834868201735	0.2293587510400847	0.23823291448562275	0.20032484765411884	1.15618388743317	1.0	-23129.92737774137	24.71406391532869
90000	-23120.817791417554	1.5991524226172409	-23122.41694384017	3.0801743850455634	0.9384268681598472	0.8875152520674365	0.4796962844235859	0.7943324026095032	0.29607644720563325	0.3744022363018596	0.17949435602500743	0.33743526207472296	0.21932600872655442	0.2393962594556747	0.20384246974304768	1.0949337404461326	1.0	-23122.41694384017	25.59825378563473
105000	-23115.151244934776	-1.9893460838600383	-23113.161898850914	3.1685772428632664	1.1047554460352391	0.8226156620499627	0.39502966892421315	0.7257660164701515	0.31712616533679905	0.32003372659331336	0.1604709509149238	0.3396532177169319	0.23077691594669605	0.24111272382676277	0.18845714250960907	1.0221410335545502	1.0	-23113.161898850914	21.38655686227307
120000	-23116.40430107884	-3.325061543373483	-23113.07923953547	2.7050189808625906	0.6555727486355363	0.8980010922245764	0.41334249833539555	0.7726226905088454	0.31767693707512346	0.41218256603287307	0.15310088382088047	0.3355494520095751	0.233480859965454	0.23984746763402037	0.19112222039095034	0.9444096624640779	1.0	-23113.07923953547	20.20794201878888
135000	-23114.678002014727	-4.761894844301466	-23109.916107170426	3.190713881423624	1.0576314310386004	0.8005732474733104	0.41323647219668563	0.7791108405572262	0.26550057786721876	0.3415677233276835	0.17443507326283025	0.33934597285259094	0.22724147138245132	0.22700760088687552	0.20640495487808205	1.1188856023548361	1.0	-23109.916107170426	18.892890698075963
