host.nonZeroRates,358.342731647
host.treeLikelihood.0,214.947777926
host.treeLikelihood.1,287.25103364
host.treeLikelihood.2,148.72994438
host.treeLikelihood.3,184.717650812
host.treeLikelihood.4,246.057665287
host.treeLikelihood.5,117.780272346
host.treeLikelihood.6,91.8691578572
host.treeLikelihood.7,87.9791306776
host.treeLikelihood.8,104.987793171
host.treeLikelihood.9,57.28735344
host.treeLikelihood.10,153.170068355
host.treeLikelihood.11,87.993495938
posterior,677.604938386
prior,2261.71897089
hostSiteModel.mu,214.12951382
host.rates1,2899.71454788
host.rates2,2865.49106371
host.rates3,3134.93907485
host.rates4,3201.24521294
host.rates5,3125.10724089
host.rates6,2623.42438879
host.rates7,2833.71657162
host.rates8,2670.343126
host.rates9,1582.35018453
host.rates10,2798.30770741
host.rates11,3009.24424118
host.rates12,3281.17594395
host.rates13,3653.5736959
host.rates14,3245.07932077
host.rates15,3511.51777846
host.rates16,3354.40106574
host.rates17,3058.68311393
host.rates18,3225.12305765
host.rates19,2064.75334469
host.rates20,2951.9574241
host.rates21,1900.96138416
host.rates22,2777.11691982
host.rates23,2854.12147325
host.rates24,3629.08883823
host.rates25,2907.91137152
host.rates26,3116.84015878
host.rates27,2498.51002228
host.rates28,2855.31606876
host.rates29,3330.44854539
host.rates30,3143.9782162
host.rates31,2708.41329798
host.rates32,2941.82032905
host.rates33,2577.62431486
host.rates34,3438.12828081
host.rates35,2396.04983224
host.rates36,3115.68700991
host.rates37,2807.86480142
host.rates38,2788.94207444
host.rates39,2885.60665483
host.rates40,2602.66348863
host.rates41,2256.81425705
host.rates42,2443.52380062
host.rates43,1990.75197173
host.rates44,3251.33522356
host.rates45,3108.79316045
host.rates46,3282.86506016
host.rates47,2755.26901477
host.rates48,2506.53219711
host.rates49,1609.50516944
host.rates50,2505.23323664
host.rates51,2390.98300037
host.rates52,1432.02999909
host.rates53,3309.86030499
host.rates54,3224.9014613
host.rates55,2862.46921545
host.rates56,156.466469786
host.rates57,132.31551488
host.rates58,3520.23952301
host.rates59,3467.8502772
host.rates60,2768.37941185
host.rates61,2078.90799914
host.rates62,3390.28110552
host.rates63,2369.64957131
host.rates64,3468.26511215
host.rates65,1668.24994248
host.rates66,2934.51467278
host.rates67,2826.9519633
host.rates68,2718.26297059
host.rates69,2974.73106361
host.rates70,2328.32865646
host.rates71,2609.03811705
host.rates72,3216.23264623
host.rates73,2696.88541513
host.rates74,2673.04458882
host.rates75,2979.28060365
host.rates76,2905.2585129
host.rates77,3153.82949443
host.rates78,3448.46322247
host.rates79,3289.59624963
host.rates80,3081.41630772
host.rates81,2597.38516621
host.rates82,2163.13967551
host.rates83,3436.85305593
host.rates84,1682.94735842
host.rates85,2644.60920834
host.rates86,3578.65680384
host.rates87,2926.74052066
host.rates88,301.396227875
host.rates89,330.695245031
host.rates90,258.725960153
host.rates91,1698.48378935
host.rates92,3253.06089054
host.rates93,241.194673775
host.rates94,3003.72246547
host.rates95,514.73899231
host.rates96,2455.35285547
host.rates97,917.021121699
host.rates98,553.661100458
host.rates99,77.0843338173
host.rates100,2918.32754479
host.rates101,683.247492078
host.rates102,3452.74664505
host.rates103,891.894026795
host.rates104,376.476992987
host.rates105,3192.15409084
host.rates106,3430.75312413
host.rates107,2746.95731364
host.rates108,3411.53498656
host.rates109,2560.79128052
host.rates110,3253.79910006
host.rates111,2203.39130554
host.rates112,3440.99238472
host.rates113,2853.44985915
host.rates114,3197.31852933
host.rates115,3572.67306768
host.rates116,2085.96209622
host.rates117,2457.40600316
host.rates118,2324.3262311
host.rates119,2933.66881281
host.rates120,2771.07360673
host.rates121,2707.19864045
host.rates122,2909.43044006
host.rates123,3280.08110057
host.rates124,2200.62743944
host.rates125,266.153737788
host.rates126,938.446003221
host.rates127,2304.44169304
host.rates128,3302.19110828
host.rates129,399.61146566
host.rates130,2651.27245993
host.rates131,3926.67175277
host.rates132,2352.23742775
host.rates133,3607.1221597
host.rates134,2132.34572343
host.rates135,1940.42972162
host.rates136,2867.86588041
host.rates137,3362.4238132
host.rates138,158.347203181
host.rates139,2741.31997359
host.rates140,1768.29927322
host.rates141,1719.18711104
host.rates142,1815.01048199
host.rates143,2031.4534104
host.rates144,2516.07238842
host.rates145,1375.82682524
host.rates146,3044.55025321
host.rates147,3063.16944189
host.rates148,713.44928158
host.rates149,3140.98532372
host.rates150,2883.12146579
host.rates151,2422.12658418
host.rates152,2795.9135703
host.rates153,2713.53817691
host.rates154,212.56383244
host.rates155,3291.1831764
host.rates156,1510.42899413
host.rates157,1962.24290125
host.rates158,3024.30615847
host.rates159,2896.56818499
host.rates160,718.148812284
host.rates161,3041.68315192
host.rates162,2997.85727586
host.rates163,2619.04641814
host.rates164,1941.55734612
host.rates165,3077.69631313
host.rates166,3159.34780548
host.rates167,2953.34022787
host.rates168,2721.49581351
host.rates169,2364.43728762
host.rates170,2654.15611434
host.rates171,2202.5766496
host.rates172,3045.50197251
host.rates173,2806.61479734
host.rates174,2816.02059043
host.rates175,2654.6987111
host.rates176,2382.25073856
host.rates177,3049.34451865
host.rates178,2419.38895406
host.rates179,1874.12046015
host.rates180,3209.37984608
host.rates181,3127.33898715
host.rates182,3368.11312614
host.rates183,2551.93886504
host.rates184,2610.49533499
host.rates185,3455.54908676
host.rates186,2831.18764142
host.rates187,3131.78689284
host.rates188,2769.04570275
host.rates189,2913.5698002
host.rates190,2791.94686368
host.rates191,82.4915843415
host.rates192,699.017192731
host.rates193,3398.45254226
host.rates194,2673.76397352
host.rates195,2476.99133882
host.rates196,2979.3002747
host.rates197,2769.09262842
host.rates198,2897.48224993
host.rates199,1346.57442021
host.rates200,3088.53370172
host.rates201,3895.72037739
host.rates202,1829.34028839
host.rates203,2882.7721325
host.rates204,2854.40918123
host.rates205,2347.00535753
host.rates206,2216.99523229
host.rates207,3290.78260918
host.rates208,2483.67509006
host.rates209,1439.48073869
host.rates210,2732.28210662
host.rates211,2643.925842
host.rates212,2891.34851173
host.rates213,3542.44059802
host.rates214,2856.13394865
host.rates215,2756.78993055
host.rates216,2145.29827125
host.rates217,3088.48877346
host.rates218,3712.42302374
host.rates219,2722.82483511
host.rates220,3176.94820323
host.rates221,3410.44309912
host.rates222,405.754657607
host.rates223,2652.96423295
host.rates224,2814.1987462
host.rates225,2742.86372873
host.rates226,3242.76397495
host.rates227,3233.23165521
host.rates228,1904.99997382
host.rates229,3362.44961261
host.rates230,182.513919559
host.rates231,3395.20211045
host.rates232,3287.87467477
host.rates233,2997.60190155
host.rates234,2838.9629398
host.rates235,3181.47720376
host.rates236,2994.47600437
host.rates237,3144.81087391
host.rates238,2890.3543165
host.rates239,3253.5696883
host.rates240,2913.12879999
host.rates241,3356.0408266
host.rates242,2751.55006774
host.rates243,2447.75996206
host.rates244,2411.37321652
host.rates245,2668.22324418
host.rates246,2643.76879824
host.rates247,2995.28077552
host.rates248,2998.88006461
host.rates249,90.6062445447
host.rates250,3347.69942459
host.rates251,1956.75405284
host.rates252,2307.03765149
host.rates253,3220.63192362
